1,0,0,0
0,1,0,0
0,0,1,0
0.99582,-0.016836,0.089725,-0.61108
0.013766,0.9993,0.034733,-0.23525
-0.090247,-0.033352,0.99536,-0.75581
0.93456,0.00095324,0.35582,-2.4219
0.037172,0.99426,-0.1003,0.68209
-0.35387,0.10696,0.92916,-1.0315
