1,0,0,0
0,1,0,0
0,0,1,0
0.99684,0.0035141,0.07931,-0.86127
-0.0039313,0.99998,0.0051051,-0.054283
-0.079291,-0.0054007,0.99684,-0.50523
0.98118,0.0037083,0.19306,-2.0925
-0.0055171,0.99995,0.0088322,-0.09494
-0.19302,-0.0097312,0.98115,-0.77927
