115
109
32
15
11
10
43
60
62
73
53
36
46
86
27
57
91
63
26
82
33
95
24
6
54
83
40
84
37
29
94
68
65
19
21
39
61
50
20
41
31
71
90
13
23
38
104
9
2
52
98
110
44
85
18
17
67
1
69
66
80
34
45
22
7
75
14
92
100
42
35
112
49
116
30
64
111
56
96
3
58
4
51
47
25
88
16
76
79
81
72
