97.5,105.5,116.5,145.5,147.5,152.5,152.5,156.5,158.5,159.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,169.5,172.5,172.5,175.5,175.5,176.5,179.5,182.5,182.5,185.5,186.5,189.5,193.5,194.5,196.5,198.5,198.5,211.5,218.5,219.5,220.5,221.5,229.5,232.5,238.5,240.5
136.5,155.5,130.5,253.5,147.5,122.5,132.5,247.5,181.5,205.5,228.5,155.5,122.5,128.5,117.5,173.5,190.5,234.5,209.5,247.5,143.5,223.5,183.5,126.5,189.5,235.5,209.5,243.5,145.5,183.5,192.5,229.5,216.5,243.5,216.5,175.5,235.5,108.5,188.5,175.5,235.5,181.5,107.5
95.5,103.5,114.5,143.5,145.5,154.5,152.5,153.5,156.5,158.5,162.5,163.5,165.5,167.5,168.5,167.5,169.5,170.5,172.5,170.5,176.5,175.5,178.5,179.5,182.5,182.5,186.5,185.5,191.5,199.5,198.5,195.5,202.5,200.5,213.5,227.5,221.5,223.5,230.5,237.5,238.5,247.5,241.5
132.5,152.5,127.5,259.5,143.5,117.5,127.5,253.5,182.5,209.5,233.5,150.5,117.5,122.5,112.5,172.5,191.5,239.5,210.5,253.5,139.5,227.5,183.5,121.5,189.5,239.5,211.5,247.5,141.5,186.5,195.5,234.5,220.5,247.5,220.5,174.5,239.5,101.5,188.5,174.5,239.5,182.5,99.5
92.5,99.5,111.5,142.5,144.5,152.5,150.5,152.5,156.5,155.5,161.5,161.5,164.5,165.5,165.5,164.5,166.5,166.5,169.5,168.5,175.5,172.5,174.5,179.5,180.5,180.5,183.5,186.5,191.5,198.5,199.5,192.5,204.5,198.5,214.5,233.5,218.5,222.5,235.5,244.5,235.5,254.5,242.5
128.5,149.5,122.5,264.5,139.5,112.5,122.5,259.5,182.5,211.5,238.5,148.5,112.5,117.5,108.5,172.5,191.5,245.5,213.5,257.5,136.5,231.5,184.5,116.5,191.5,245.5,213.5,254.5,138.5,185.5,196.5,239.5,224.5,253.5,223.5,173.5,244.5,95.5,188.5,173.5,243.5,181.5,93.5
