97.5,182.5,238.5,240.5,168.5,179.5,198.5,165.5,189.5,175.5,175.5,116.5,229.5,152.5,182.5,172.5,105.5,194.5,198.5,218.5,196.5,169.5,159.5,164.5,169.5,166.5,211.5,221.5,185.5,219.5,147.5,163.5,152.5,220.5,176.5,158.5,167.5,172.5,186.5,193.5,232.5,156.5,145.5
136.5,189.5,181.5,107.5,173.5,126.5,216.5,122.5,145.5,143.5,223.5,130.5,175.5,132.5,235.5,209.5,155.5,192.5,243.5,175.5,229.5,190.5,205.5,155.5,234.5,128.5,216.5,188.5,209.5,235.5,147.5,228.5,122.5,108.5,183.5,181.5,117.5,247.5,243.5,183.5,235.5,247.5,253.5
95.5,182.5,247.5,241.5,167.5,179.5,202.5,165.5,191.5,176.5,175.5,114.5,237.5,152.5,182.5,172.5,103.5,198.5,200.5,227.5,195.5,169.5,158.5,163.5,170.5,167.5,213.5,230.5,186.5,221.5,145.5,162.5,154.5,223.5,178.5,156.5,168.5,170.5,185.5,199.5,238.5,153.5,143.5
132.5,189.5,182.5,99.5,172.5,121.5,220.5,117.5,141.5,139.5,227.5,127.5,174.5,127.5,239.5,210.5,152.5,195.5,247.5,174.5,234.5,191.5,209.5,150.5,239.5,122.5,220.5,188.5,211.5,239.5,143.5,233.5,117.5,101.5,183.5,182.5,112.5,253.5,247.5,186.5,239.5,253.5,259.5
92.5,180.5,254.5,242.5,164.5,179.5,204.5,164.5,191.5,175.5,172.5,111.5,244.5,150.5,180.5,169.5,99.5,199.5,198.5,233.5,192.5,166.5,155.5,161.5,166.5,165.5,214.5,235.5,183.5,218.5,144.5,161.5,152.5,222.5,174.5,156.5,165.5,168.5,186.5,198.5,235.5,152.5,142.5
128.5,191.5,181.5,93.5,172.5,116.5,224.5,112.5,138.5,136.5,231.5,122.5,173.5,122.5,245.5,213.5,149.5,196.5,253.5,173.5,239.5,191.5,211.5,148.5,245.5,117.5,223.5,188.5,213.5,244.5,139.5,238.5,112.5,95.5,184.5,182.5,108.5,257.5,254.5,185.5,243.5,259.5,264.5
