188.5,199.5,272.5,313.5,267.5,188.5,279.5,301.5,307.5,246.5,297.5,301.5,202.5,321.5,255.5,204.5,240.5,283.5,315.5,391.5,396.5,268.5,296.5,249.5,250.5,270.5,234.5,243.5,185.5,266.5,320.5,277.5,324.5,215.5,284.5,222.5,287.5,327.5,270.5,301.5,249.5,415.5,255.5,321.5,279.5,226.5,296.5,386.5,310.5,298.5,291.5,354.5,224.5,215.5,411.5,327.5,296.5,208.5,253.5,318.5,308.5,280.5,375.5,289.5,240.5,340.5,332.5,374.5,359.5,255.5,327.5,320.5,173.5,377.5,156.5,244.5,346.5
271.5,440.5,161.5,485.5,350.5,290.5,377.5,233.5,276.5,445.5,222.5,262.5,286.5,274.5,263.5,391.5,261.5,457.5,132.5,492.5,439.5,295.5,214.5,137.5,392.5,253.5,176.5,253.5,312.5,264.5,292.5,320.5,178.5,472.5,339.5,419.5,274.5,345.5,340.5,350.5,241.5,157.5,280.5,234.5,251.5,161.5,466.5,425.5,370.5,371.5,310.5,457.5,243.5,346.5,209.5,372.5,363.5,457.5,317.5,387.5,474.5,349.5,410.5,387.5,124.5,306.5,313.5,174.5,295.5,228.5,311.5,432.5,244.5,121.5,246.5,191.5,338.5
185.5,206.5,278.5,312.5,266.5,184.5,279.5,301.5,307.5,251.5,295.5,300.5,198.5,319.5,247.5,210.5,230.5,282.5,314.5,381.5,386.5,263.5,294.5,259.5,254.5,262.5,243.5,232.5,182.5,257.5,318.5,277.5,323.5,224.5,285.5,232.5,287.5,332.5,271.5,302.5,236.5,406.5,244.5,319.5,273.5,232.5,297.5,376.5,310.5,299.5,291.5,350.5,214.5,206.5,402.5,333.5,298.5,214.5,242.5,318.5,310.5,282.5,365.5,292.5,247.5,347.5,338.5,370.5,367.5,247.5,334.5,319.5,174.5,375.5,159.5,251.5,342.5
269.5,449.5,156.5,495.5,353.5,288.5,381.5,230.5,275.5,453.5,218.5,260.5,285.5,272.5,261.5,397.5,259.5,466.5,124.5,501.5,446.5,296.5,208.5,130.5,398.5,251.5,171.5,252.5,313.5,264.5,292.5,323.5,171.5,483.5,342.5,427.5,273.5,348.5,343.5,353.5,240.5,148.5,279.5,230.5,249.5,154.5,475.5,432.5,375.5,375.5,311.5,465.5,240.5,351.5,203.5,380.5,366.5,466.5,317.5,391.5,484.5,351.5,416.5,392.5,115.5,307.5,314.5,167.5,294.5,224.5,313.5,440.5,245.5,111.5,247.5,184.5,340.5
187.5,220.5,289.5,313.5,268.5,185.5,281.5,303.5,309.5,261.5,295.5,301.5,197.5,317.5,240.5,223.5,221.5,286.5,317.5,367.5,372.5,263.5,293.5,277.5,265.5,254.5,260.5,223.5,184.5,251.5,315.5,278.5,321.5,243.5,286.5,248.5,287.5,336.5,272.5,302.5,226.5,390.5,231.5,314.5,265.5,248.5,297.5,360.5,308.5,298.5,289.5,341.5,202.5,196.5,385.5,338.5,297.5,232.5,227.5,314.5,309.5,281.5,348.5,292.5,266.5,350.5,340.5,358.5,369.5,233.5,336.5,311.5,174.5,362.5,159.5,275.5,351.5
268.5,457.5,150.5,504.5,356.5,289.5,385.5,226.5,273.5,460.5,213.5,260.5,284.5,272.5,259.5,401.5,256.5,473.5,115.5,510.5,452.5,295.5,203.5,123.5,404.5,248.5,165.5,248.5,311.5,261.5,292.5,324.5,164.5,491.5,345.5,431.5,270.5,351.5,345.5,355.5,236.5,141.5,278.5,226.5,247.5,148.5,481.5,437.5,377.5,378.5,311.5,472.5,238.5,352.5,199.5,381.5,370.5,475.5,316.5,397.5,492.5,355.5,422.5,396.5,108.5,307.5,314.5,160.5,295.5,221.5,312.5,447.5,245.5,102.5,247.5,182.5,343.5
