1,0,0,0
0,1,0,0
0,0,1,0
0.99683,0.0035038,0.079534,-0.86086
-0.0039132,0.99998,0.0049915,-0.052958
-0.079515,-0.0052869,0.99682,-0.50608
0.98115,0.0037008,0.19322,-2.0878
-0.0054832,0.99995,0.0086909,-0.093174
-0.19318,-0.0095866,0.98112,-0.77908
