121
98
35
5
14
4
113
86
65
67
58
19
85
90
17
45
54
92
7
72
89
24
47
3
112
15
18
74
26
60
71
8
66
43
95
28
32
21
48
55
36
16
79
2
23
105
9
25
20
91
97
124
6
44
10
41
62
56
104
34
52
118
108
102
31
76
99
120
111
39
46
40
93
119
53
68
116
38
96
1
63
117
75
64
27
50
101
82
88
70
61
