15
23
10
77
19
76
11
75
5
41
52
53
20
64
21
6
8
31
4
47
68
74
56
12
62
16
22
43
7
32
48
69
72
57
30
18
65
49
44
71
60
50
42
59
28
67
2
36
24
45
51
37
66
46
1
27
40
