109.5,111.5,127.5,129.5,158.5,160.5,160.5,162.5,171.5,174.5,175.5,175.5,177.5,186.5,194.5,195.5,204.5,206.5,206.5,217.5,220.5,221.5,223.5
151.5,155.5,236.5,249.5,132.5,137.5,146.5,160.5,202.5,126.5,143.5,220.5,235.5,143.5,189.5,229.5,174.5,160.5,186.5,180.5,119.5,115.5,128.5
104.5,107.5,124.5,126.5,155.5,159.5,157.5,160.5,169.5,171.5,173.5,173.5,175.5,185.5,195.5,192.5,210.5,214.5,213.5,225.5,219.5,220.5,223.5
147.5,152.5,243.5,257.5,126.5,131.5,142.5,159.5,204.5,120.5,138.5,224.5,242.5,138.5,190.5,236.5,173.5,157.5,187.5,180.5,111.5,107.5,120.5
103.5,105.5,103.5,105.5,152.5,154.5,154.5,156.5,164.5,168.5,170.5,170.5,173.5,186.5,194.5,188.5,218.5,223.5,221.5,235.5,216.5,217.5,219.5
144.5,149.5,138.5,153.5,120.5,127.5,137.5,156.5,206.5,113.5,132.5,230.5,249.5,135.5,191.5,242.5,173.5,154.5,188.5,180.5,103.5,96.5,112.5
