1,0,0,0
0,1,0,0
0,0,1,0
0.99866,0.0074274,0.051154,-0.46935
-0.0059139,0.99954,-0.029674,0.26612
-0.051351,0.029331,0.99825,-0.84196
0.99412,0.010186,0.10783,-0.98359
-0.0070995,0.99956,-0.028971,0.25941
-0.10808,0.028035,0.99375,-1.6393
