175.5,175.5,206.5,223.5,160.5,206.5,194.5,177.5,111.5,217.5,221.5,204.5,158.5,195.5,174.5,109.5,220.5,171.5,162.5,186.5,160.5
143.5,220.5,186.5,128.5,146.5,160.5,189.5,235.5,155.5,180.5,115.5,174.5,132.5,229.5,126.5,151.5,119.5,202.5,160.5,143.5,137.5
173.5,173.5,213.5,223.5,157.5,214.5,195.5,175.5,107.5,225.5,220.5,210.5,155.5,192.5,171.5,104.5,219.5,169.5,160.5,185.5,159.5
138.5,224.5,187.5,120.5,142.5,157.5,190.5,242.5,152.5,180.5,107.5,173.5,126.5,236.5,120.5,147.5,111.5,204.5,159.5,138.5,131.5
170.5,170.5,221.5,219.5,154.5,223.5,194.5,173.5,105.5,235.5,217.5,218.5,152.5,188.5,168.5,103.5,216.5,164.5,156.5,186.5,154.5
132.5,230.5,188.5,112.5,137.5,154.5,191.5,249.5,149.5,180.5,96.5,173.5,120.5,242.5,113.5,144.5,103.5,206.5,156.5,135.5,127.5
