1,0,0,0
0,1,0,0
0,0,1,0
0.98472,0.00895,-0.17393,0.87805
-0.0083859,0.99996,0.0039778,-0.020499
0.17396,-0.0024584,0.98475,-0.47814
0.91969,0.0056132,-0.3926,1.981
-0.0011581,0.99993,0.011584,-0.058631
0.39264,-0.010199,0.91964,-0.65222
