129.5,130.5,136.5,150.5,151.5,166.5,166.5,166.5,167.5,167.5,168.5,172.5,172.5,176.5,180.5,180.5,180.5,180.5,191.5,192.5,193.5,213.5,214.5,216.5,217.5,226.5,226.5
220.5,130.5,181.5,177.5,188.5,143.5,187.5,218.5,175.5,233.5,130.5,130.5,229.5,129.5,128.5,143.5,186.5,233.5,174.5,216.5,189.5,175.5,127.5,187.5,162.5,178.5,200.5
119.5,119.5,132.5,147.5,150.5,162.5,165.5,165.5,166.5,165.5,165.5,171.5,173.5,175.5,180.5,180.5,181.5,181.5,192.5,193.5,194.5,214.5,225.5,218.5,217.5,229.5,229.5
226.5,123.5,182.5,177.5,188.5,138.5,188.5,222.5,174.5,241.5,121.5,124.5,236.5,123.5,122.5,139.5,187.5,240.5,173.5,222.5,190.5,174.5,121.5,187.5,158.5,178.5,203.5
105.5,105.5,129.5,148.5,149.5,164.5,165.5,163.5,166.5,163.5,164.5,173.5,173.5,177.5,183.5,182.5,182.5,184.5,195.5,194.5,195.5,214.5,240.5,219.5,216.5,230.5,230.5
231.5,117.5,181.5,176.5,189.5,134.5,189.5,227.5,173.5,247.5,114.5,116.5,243.5,116.5,114.5,133.5,187.5,247.5,172.5,226.5,190.5,173.5,113.5,188.5,156.5,179.5,205.5
